educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,idade,mau,posse_de_imovel_Y,posse_de_veiculo_Y,possui_celular,possui_email,possui_fone,possui_fone_comercial,qt_pessoas_residencia,qtd_filhos,sexo_M,tempo_emprego,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
True,False,False,False,True,False,False,False,27.057534246575344,False,True,False,1,0,0,0,2.0,0,False,4.304109589041096,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,27.057534246575344,False,True,False,1,0,0,0,2.0,0,False,4.304109589041096,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,27.057534246575344,False,True,False,1,0,0,0,2.0,0,False,4.304109589041096,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,34.3013698630137,False,True,False,1,0,0,0,3.0,1,True,14.643835616438356,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,34.3013698630137,False,True,False,1,0,0,0,3.0,1,True,14.643835616438356,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,34.3013698630137,False,True,False,1,0,0,0,3.0,1,True,14.643835616438356,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,33.00547945205479,False,True,False,1,0,0,0,3.0,1,False,13.13972602739726,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,33.00547945205479,False,True,False,1,0,0,0,3.0,1,False,13.13972602739726,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,52.24657534246575,False,True,False,1,0,0,0,2.0,0,False,28.73972602739726,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,52.24657534246575,False,True,False,1,0,0,0,2.0,0,False,28.73972602739726,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,52.24657534246575,False,True,False,1,0,0,0,2.0,0,False,28.73972602739726,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,30.876712328767123,False,False,True,1,0,0,0,2.0,0,True,2.3835616438356166,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,30.876712328767123,False,False,True,1,0,0,0,2.0,0,True,2.3835616438356166,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,51.56164383561644,False,True,True,1,0,1,0,2.0,0,True,8.726027397260275,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,27.876712328767123,False,True,False,1,0,1,0,3.0,1,False,5.3863013698630136,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,True,61.31232876712329,False,True,False,1,0,0,0,1.0,0,False,-1000.6657534246576,True,False,False,False,False,True,False,False,False
False,False,False,True,True,False,False,False,41.50684931506849,False,False,False,1,0,0,0,3.0,1,False,1.96986301369863,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,41.50684931506849,False,False,False,1,0,0,0,3.0,1,False,1.96986301369863,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,41.50684931506849,False,False,False,1,0,0,0,3.0,1,False,1.96986301369863,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,59.35616438356164,False,False,True,1,0,0,0,3.0,1,True,11.895890410958904,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,59.35616438356164,False,False,True,1,0,0,0,3.0,1,True,11.895890410958904,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,59.35616438356164,False,False,True,1,0,0,0,3.0,1,True,11.895890410958904,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,59.35616438356164,False,False,True,1,0,0,0,3.0,1,True,11.895890410958904,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,59.35616438356164,False,False,True,1,0,0,0,3.0,1,True,11.895890410958904,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,50.1945205479452,False,False,False,1,0,1,0,3.0,1,True,0.3013698630136986,False,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,50.1945205479452,False,False,False,1,0,1,0,3.0,1,True,0.3013698630136986,False,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,50.1945205479452,False,False,False,1,0,1,0,3.0,1,True,0.3013698630136986,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.49315068493151,False,True,False,1,0,1,1,2.0,0,False,7.556164383561644,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.49315068493151,False,True,False,1,0,1,1,2.0,0,False,7.556164383561644,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.49315068493151,False,True,False,1,0,1,1,2.0,0,False,7.556164383561644,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.49315068493151,False,True,False,1,0,1,1,2.0,0,False,7.556164383561644,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.49315068493151,False,True,False,1,0,1,1,2.0,0,False,7.556164383561644,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.49315068493151,False,True,False,1,0,1,1,2.0,0,False,7.556164383561644,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.49315068493151,False,True,False,1,0,1,1,2.0,0,False,7.556164383561644,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.49315068493151,False,True,False,1,0,1,1,2.0,0,False,7.556164383561644,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.49315068493151,False,True,False,1,0,1,1,2.0,0,False,7.556164383561644,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,33.863013698630134,False,True,False,1,1,0,0,1.0,0,False,1.0547945205479452,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,True,False,33.863013698630134,False,True,False,1,1,0,0,1.0,0,False,1.0547945205479452,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,True,False,54.25753424657534,False,True,True,1,0,0,0,1.0,0,False,8.893150684931507,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,True,False,54.25753424657534,False,True,True,1,0,0,0,1.0,0,False,8.893150684931507,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,53.01643835616439,False,True,True,1,0,0,0,2.0,0,True,2.802739726027397,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,53.01643835616439,False,True,True,1,0,0,0,2.0,0,True,2.802739726027397,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,53.01643835616439,False,True,True,1,0,0,0,2.0,0,True,2.802739726027397,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,53.01643835616439,False,True,True,1,0,0,0,2.0,0,True,2.802739726027397,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,48.983561643835614,False,True,True,1,0,0,0,3.0,1,True,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,48.983561643835614,False,True,True,1,0,0,0,3.0,1,True,-1000.6657534246576,True,False,False,False,True,False,False,False,False
True,False,False,False,False,False,True,False,33.942465753424656,False,True,False,1,0,0,0,1.0,0,True,5.134246575342465,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,50.87945205479452,False,True,False,1,0,0,0,2.0,0,False,8.136986301369863,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,50.87945205479452,False,True,False,1,0,0,0,2.0,0,False,8.136986301369863,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,50.87945205479452,False,True,False,1,0,0,0,2.0,0,False,8.136986301369863,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,43.73698630136986,False,True,False,1,0,0,0,3.0,1,False,1.0547945205479452,False,False,False,True,False,False,False,False,True
False,False,False,True,True,False,False,False,43.73698630136986,False,True,False,1,0,0,0,3.0,1,False,1.0547945205479452,False,False,False,True,False,False,False,False,True
False,False,False,True,True,False,False,False,33.895890410958906,False,True,False,1,0,0,0,5.0,3,False,8.893150684931507,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,33.895890410958906,False,True,False,1,0,0,0,5.0,3,False,8.893150684931507,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,33.895890410958906,False,True,False,1,0,0,0,5.0,3,False,8.893150684931507,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,37.46027397260274,False,True,False,1,0,0,0,3.0,1,False,7.306849315068493,False,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,37.46027397260274,False,True,False,1,0,0,0,3.0,1,False,7.306849315068493,False,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,37.46027397260274,False,True,False,1,0,0,0,3.0,1,False,7.306849315068493,False,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,37.46027397260274,False,True,False,1,0,0,0,3.0,1,False,7.306849315068493,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,41.79726027397261,False,True,False,1,0,0,0,3.0,1,False,23.736986301369864,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,43.32054794520548,False,True,False,1,0,1,0,4.0,2,False,1.8027397260273967,False,False,False,True,True,False,False,False,False
False,True,False,False,True,False,False,False,41.09041095890411,False,True,False,1,0,0,0,2.0,0,False,4.134246575342465,False,False,False,True,True,False,False,False,False
False,True,False,False,True,False,False,False,41.09041095890411,False,True,False,1,0,0,0,2.0,0,False,4.134246575342465,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,27.024657534246572,False,False,False,1,1,0,0,2.0,0,False,5.723287671232876,False,False,False,True,False,False,False,False,True
False,False,False,True,True,False,False,False,27.024657534246572,False,False,False,1,1,0,0,2.0,0,False,5.723287671232876,False,False,False,True,False,False,False,False,True
True,False,False,False,True,False,False,False,59.00821917808219,False,False,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,59.00821917808219,False,False,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,62.25479452054795,False,True,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,62.25479452054795,False,True,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,False,True,False,False,46.97534246575343,False,False,False,1,0,1,1,1.0,0,False,4.134246575342465,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,58.12602739726027,False,True,True,1,0,0,0,2.0,0,False,9.975342465753425,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,58.12602739726027,False,True,True,1,0,0,0,2.0,0,False,9.975342465753425,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,58.12602739726027,False,True,True,1,0,0,0,2.0,0,False,9.975342465753425,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,58.12602739726027,False,True,True,1,0,0,0,2.0,0,False,9.975342465753425,False,False,False,True,True,False,False,False,False
